No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
0.796786691,2.782859476,0.192689303,0.003287853,0.214342857,0.40615447,0.507060517,0.388697331,0.101085505,1.407448696,0.671085192,0.015657665
1.341989787,2.146049655,0.190628459,0.005859639,0.177708304,0.480612596,0.478219039,0.360107087,0.15688644,0.806475346,0.929985857,0.004692315
1.934531191,1.91591643,0.155889806,0.007296826,0.208767161,0.447153022,0.478802516,0.423748204,0.122392597,0.984200203,0.795124767,0.062755228
1.229223716,2.425751289,0.169160878,0.006775103,0.127567201,0.486974263,0.478981386,0.400380985,0.129077436,1.025435524,0.860109906,0.00370387
1.231525451,2.439315991,0.169348083,0.005065656,0.223856728,0.43395353,0.510764749,0.381063976,0.122890809,1.03014122,0.8143315,0.066586537
1.706866615,1.9924891,0.164982119,0.003188952,0.192489297,0.471673031,0.46888405,0.432220016,0.0919478,1.30019668,0.6738391,2.35E-05
1.455780103,2.213388228,0.165255012,0.000681094,0.213980418,0.45597527,0.534940183,0.333023948,0.167929044,0.861910248,0.849319135,0.055490459
1.040288583,2.655887246,0.170296337,0.012816218,0.211883371,0.456233382,0.441609178,0.430881602,0.097660201,1.2174293,0.743220429,0.005097259
1.36138647,2.31000772,0.16715429,0.013157734,0.19480951,0.450061941,0.48345731,0.379380838,0.139532956,0.995842834,0.917449961,0.008695412
1.581321259,1.950408156,0.175996645,0.000981186,0.148538267,0.529111663,0.437628802,0.38514331,0.138647141,0.799788597,1.058843217,0.076570712
1.090311684,2.409989696,0.186813541,0.00151391,0.132001398,0.490207394,0.475335494,0.390779792,0.135476507,0.892197455,0.977039482,0.01848857
1.329392473,2.281012175,0.161380931,0.001482005,0.112673154,0.530727608,0.468315205,0.36718818,0.187825601,0.798264241,0.859299238,0.053502966
1.212432892,2.235568311,0.19919912,0.012882155,0.201014628,0.430399367,0.499783802,0.418458326,0.092469455,1.182659237,0.756934754,0.021996018
1.605406523,1.924872648,0.177457093,0.004069207,0.173432418,0.495551643,0.487589153,0.371024719,0.100361306,1.117506531,0.763125385,0.042959316
1.31351673,2.435219672,0.160212139,0.003003994,0.17610149,0.471748977,0.52377747,0.347904499,0.141955659,0.987133889,0.752119285,0.005277231
1.212400275,2.354016317,0.182030099,0.002734184,0.160256287,0.45991709,0.542488513,0.3749157,0.116644538,1.032783828,0.745912666,0.040610339
1.169434208,2.480279626,0.169654359,0.012986403,0.169785558,0.461075185,0.484629896,0.405051117,0.122306963,0.969986619,0.982894264,0.006788014
0.903749216,2.568901386,0.199448986,0.000810768,0.156817828,0.460268543,0.492778786,0.404200879,0.110984488,1.196996142,0.642099049,0.007820515
1.257228078,2.288602987,0.192206593,0.003270169,0.13920955,0.45510204,0.561906687,0.352216628,0.126336632,1.055236813,0.707319521,0.016264578
1.403666256,2.087608772,0.178241071,0.004568535,0.151915506,0.492292871,0.477656872,0.371117299,0.120981787,1.177244248,0.665085287,0.023187382
1.413581779,2.144082084,0.180078168,0.005804728,0.186873936,0.477185754,0.46615477,0.401790341,0.092925869,1.282264072,0.68916019,0.024902052
1.10786573,2.548202444,0.154320436,0.000507077,0.140581965,0.577069358,0.360643763,0.442267843,0.103916644,1.278655202,0.503952485,0.07178476
1.706897251,2.044398104,0.153562411,0.009904167,0.230222955,0.468039179,0.459014094,0.386364303,0.103328633,1.33387004,0.72490437,0.009052229
1.403204742,2.133662504,0.179466584,0.013398391,0.127058547,0.530490535,0.426241249,0.411834356,0.109291323,1.004084167,0.868817797,0.013779208
1.584343389,2.070276513,0.147944822,0.003377686,0.199952223,0.497771713,0.501552934,0.367358498,0.128475515,0.998506289,0.791400606,0.018805182
1.252685994,2.221898934,0.201175019,0.003909402,0.112217402,0.491849371,0.492609239,0.400772738,0.128828426,0.646930726,1.199575128,0.018775009
1.195965687,2.320543711,0.190573691,0.004837526,0.15949229,0.45972029,0.488220075,0.419318963,0.070676043,1.396140888,0.784093247,0.008483667
1.55074713,2.042334887,0.180217209,0.00467673,0.243365896,0.422801518,0.53838284,0.379803984,0.113949042,0.895475977,1.031190126,0.009974867
1.144119326,2.290599367,0.179992717,0.004340447,0.192673335,0.500256895,0.392708913,0.460543201,0.100000559,1.11434915,0.819903865,0.019927438
1.474320469,1.98259056,0.196298909,0.002104208,0.185656673,0.467846401,0.464102184,0.38010446,0.149767099,0.914605427,0.79580013,0.053579481
1.521863421,2.050616288,0.169747119,0.005522736,0.166710696,0.496613258,0.494270534,0.373371052,0.130496827,0.966312164,0.861724603,0.032458816
1.224171564,2.315036487,0.174176765,0.008048099,0.142449259,0.503527184,0.488620606,0.372942862,0.087257422,1.381396932,0.67413759,0.011679298
1.260326184,2.096204777,0.20656329,0.004438472,0.159758106,0.460524215,0.496603851,0.406811931,0.115873294,1.0718345,0.760841245,0.017973351
1.12950515,2.202630024,0.213664471,0.010959805,0.177047557,0.441964861,0.469556319,0.386568943,0.142698088,1.00629524,0.723868727,0.117119961
1.362487065,2.266222303,0.165455977,0.000390911,0.206054635,0.456587151,0.491509402,0.425313721,0.088256657,1.369132589,0.643123282,0.029837257
1.225788059,2.186714371,0.187177776,0.0109189,0.164707424,0.474530189,0.531361159,0.34083325,0.108810304,1.068036962,0.963649794,0.004372966
1.398940074,2.227140289,0.162472757,0.004016856,0.251751577,0.466080861,0.433779412,0.4085989,0.122231946,1.050575852,0.795511658,0.013086472
1.392388494,2.067657433,0.199512433,0.00228777,0.200461719,0.448604067,0.474943997,0.428139561,0.087851393,1.086312147,0.722787696,0.087937169
1.13156933,2.529792648,0.156170502,0.003504667,0.247911223,0.446101044,0.491047281,0.414866649,0.113090101,0.802106756,1.171567728,0.035537716
1.58331162,1.983480829,0.176035805,0.003662005,0.138973541,0.536848291,0.412417824,0.414816679,0.136016563,0.894347217,0.8479852,0.012568395
1.686160824,1.907648964,0.164553406,0.002788066,0.206964754,0.480437839,0.459588058,0.417100337,0.126938045,0.891959875,0.865672913,0.015399752
1.1598408,2.530877598,0.15712834,0.001082045,0.18685672,0.458258723,0.549359937,0.353126563,0.135449569,1.034189882,0.672007669,0.049968316
1.124718773,2.366736994,0.196345788,0.004116376,0.201047466,0.446366991,0.501211117,0.369683722,0.118694946,1.008510166,0.93629997,0.012513228
1.830839153,1.82568586,0.189615629,0.005442954,0.224141293,0.425621756,0.488646572,0.399744175,0.098438974,1.214788075,0.767486198,0.013939857
